fixture_id,season,competition_id,split_id,stage_id,prediction_period_id,period_label,period_sequence,prediction_lock_utc,period_end_utc,scheduled_start_utc,team_a_source,team_b_source,team_a_id,team_b_id,best_of,source_type,source_name,source_url,provenance_class,fixed_before_prediction,schedule_change_flag,period_mapping_method,validation_status,notes
fixture:7faccce12bb4b384c344,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:ea10f8bb7f189dc4197a,LCS:2024:summer:regular:event-group-02,2,2024-06-22T20:11:50Z,2024-06-23T23:33:13Z,2024-06-22T20:00:00Z,Immortals,Cloud9,team:immortals,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:27ece29e793ef0fff424,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:ea10f8bb7f189dc4197a,LCS:2024:summer:regular:event-group-02,2,2024-06-22T20:11:50Z,2024-06-23T23:33:13Z,2024-06-22T23:00:00Z,100 Thieves,Dignitas,team:100_thieves,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c9a75880f8c0ce1147d9,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:ea10f8bb7f189dc4197a,LCS:2024:summer:regular:event-group-02,2,2024-06-22T20:11:50Z,2024-06-23T23:33:13Z,2024-06-23T20:00:00Z,FlyQuest,NRG,team:flyquest,team:nrg,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d7fedbb4e6cbc473a20b,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:ea10f8bb7f189dc4197a,LCS:2024:summer:regular:event-group-02,2,2024-06-22T20:11:50Z,2024-06-23T23:33:13Z,2024-06-23T23:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:2684c3d2eddad000d70c,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:fb51ebc6418ce68c46c6,LCS:2024:summer:regular:event-group-03,3,2024-06-27T20:07:21Z,2024-06-28T22:16:26Z,2024-06-27T20:00:00Z,Immortals,NRG,team:immortals,team:nrg,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:4bcd65e28ac0f44b9f36,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:fb51ebc6418ce68c46c6,LCS:2024:summer:regular:event-group-03,3,2024-06-27T20:07:21Z,2024-06-28T22:16:26Z,2024-06-27T23:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:a4186020af2b309b7ab8,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:fb51ebc6418ce68c46c6,LCS:2024:summer:regular:event-group-03,3,2024-06-27T20:07:21Z,2024-06-28T22:16:26Z,2024-06-28T20:00:00Z,Shopify Rebellion,Cloud9,team:shopify_rebellion,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:65d57bd72a8afe4132e2,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:fb51ebc6418ce68c46c6,LCS:2024:summer:regular:event-group-03,3,2024-06-27T20:07:21Z,2024-06-28T22:16:26Z,2024-06-28T23:00:00Z,Dignitas,FlyQuest,team:dignitas,team:flyquest,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:0da58681f1f5291c37b9,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:0f3dd675ff7b55987f43,LCS:2024:summer:regular:event-group-04,4,2024-07-20T20:10:15Z,2024-07-21T22:53:27Z,2024-07-20T20:00:00Z,Dignitas,Team Liquid,team:dignitas,team:team_liquid,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:4d27bcd9e112cc20add1,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:0f3dd675ff7b55987f43,LCS:2024:summer:regular:event-group-04,4,2024-07-20T20:10:15Z,2024-07-21T22:53:27Z,2024-07-20T23:00:00Z,Immortals,FlyQuest,team:immortals,team:flyquest,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:5060eee930f03bb146c1,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:0f3dd675ff7b55987f43,LCS:2024:summer:regular:event-group-04,4,2024-07-20T20:10:15Z,2024-07-21T22:53:27Z,2024-07-21T20:00:00Z,Cloud9,100 Thieves,team:cloud9,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:440f7ca9baab297c1868,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:0f3dd675ff7b55987f43,LCS:2024:summer:regular:event-group-04,4,2024-07-20T20:10:15Z,2024-07-21T22:53:27Z,2024-07-21T23:00:00Z,NRG,Shopify Rebellion,team:nrg,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:11d9bde77bae441c7d6b,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:29c7eddc03e68fe96070,LCS:2024:summer:regular:event-group-05,5,2024-07-27T20:09:19Z,2024-07-28T23:12:39Z,2024-07-27T20:00:00Z,Cloud9,NRG,team:cloud9,team:nrg,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d4cbbb146756def215d5,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:29c7eddc03e68fe96070,LCS:2024:summer:regular:event-group-05,5,2024-07-27T20:09:19Z,2024-07-28T23:12:39Z,2024-07-27T23:00:00Z,Shopify Rebellion,Dignitas,team:shopify_rebellion,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:85d7714f538f6d991a13,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:29c7eddc03e68fe96070,LCS:2024:summer:regular:event-group-05,5,2024-07-27T20:09:19Z,2024-07-28T23:12:39Z,2024-07-28T20:00:00Z,FlyQuest,100 Thieves,team:flyquest,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:f4dee798dd034db023f0,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:29c7eddc03e68fe96070,LCS:2024:summer:regular:event-group-05,5,2024-07-27T20:09:19Z,2024-07-28T23:12:39Z,2024-07-28T23:00:00Z,Team Liquid,Immortals,team:team_liquid,team:immortals,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:df4ab456dca07a10dbf1,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:03ffd32cfddfafb63d73,LCS:2024:summer:regular:event-group-06,6,2024-08-03T20:08:15Z,2024-08-05T00:15:54Z,2024-08-03T20:00:00Z,NRG,Dignitas,team:nrg,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:9cacff8da14b56b93d06,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:03ffd32cfddfafb63d73,LCS:2024:summer:regular:event-group-06,6,2024-08-03T20:08:15Z,2024-08-05T00:15:54Z,2024-08-03T23:00:00Z,100 Thieves,Immortals,team:100_thieves,team:immortals,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:6c40e3b7cf1ad5228191,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:03ffd32cfddfafb63d73,LCS:2024:summer:regular:event-group-06,6,2024-08-03T20:08:15Z,2024-08-05T00:15:54Z,2024-08-04T20:00:00Z,Team Liquid,Cloud9,team:team_liquid,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:658a69e591ff27eadf45,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:03ffd32cfddfafb63d73,LCS:2024:summer:regular:event-group-06,6,2024-08-03T20:08:15Z,2024-08-05T00:15:54Z,2024-08-04T23:00:00Z,FlyQuest,Shopify Rebellion,team:flyquest,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:b26bedb8139c0e261623,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:cdd6b3ae49979eef3d9f,LCS:2024:summer:regular:event-group-07,7,2024-08-10T20:07:50Z,2024-08-11T23:48:41Z,2024-08-10T20:00:00Z,NRG,Team Liquid,team:nrg,team:team_liquid,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:ba5d1b6cbe3fd4a2f060,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:cdd6b3ae49979eef3d9f,LCS:2024:summer:regular:event-group-07,7,2024-08-10T20:07:50Z,2024-08-11T23:48:41Z,2024-08-10T23:00:00Z,Shopify Rebellion,100 Thieves,team:shopify_rebellion,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:7e48e290cfb2a31bff1d,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:cdd6b3ae49979eef3d9f,LCS:2024:summer:regular:event-group-07,7,2024-08-10T20:07:50Z,2024-08-11T23:48:41Z,2024-08-11T20:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:0f63f2bc7dc7c0130586,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:cdd6b3ae49979eef3d9f,LCS:2024:summer:regular:event-group-07,7,2024-08-10T20:07:50Z,2024-08-11T23:48:41Z,2024-08-11T23:00:00Z,Dignitas,Immortals,team:dignitas,team:immortals,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:87e314795d001cb15483,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:5218e82018c8910d187b,LCS:2024:summer:playoffs:event-group-01,1,2024-08-17T20:07:21Z,2024-08-18T22:50:10Z,2024-08-17T20:00:00Z,Dignitas,100 Thieves,team:dignitas,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:e42c1daa835180e490c7,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:5218e82018c8910d187b,LCS:2024:summer:playoffs:event-group-01,1,2024-08-17T20:07:21Z,2024-08-18T22:50:10Z,2024-08-18T20:00:00Z,FlyQuest,NRG,team:flyquest,team:nrg,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:5d1cedf0b7dad78b613c,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:c0a1c4ffff2a32aacb10,LCS:2024:summer:playoffs:event-group-02,2,2024-08-23T20:07:51Z,2024-08-25T22:51:53Z,2024-08-23T20:00:00Z,Dignitas,NRG,team:dignitas,team:nrg,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:ef10da17426efb120d9f,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:c0a1c4ffff2a32aacb10,LCS:2024:summer:playoffs:event-group-02,2,2024-08-23T20:07:51Z,2024-08-25T22:51:53Z,2024-08-24T20:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:1ad48b3489c5c03e12b6,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:c0a1c4ffff2a32aacb10,LCS:2024:summer:playoffs:event-group-02,2,2024-08-23T20:07:51Z,2024-08-25T22:51:53Z,2024-08-25T20:00:00Z,Cloud9,FlyQuest,team:cloud9,team:flyquest,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:349a7ca0e70e709d878a,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:3685f26c9338932445a9,LCS:2024:summer:playoffs:event-group-03,3,2024-08-30T20:08:40Z,2024-09-01T22:37:27Z,2024-08-30T20:00:00Z,100 Thieves,Dignitas,team:100_thieves,team:dignitas,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:33748551ade88967258a,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:3685f26c9338932445a9,LCS:2024:summer:playoffs:event-group-03,3,2024-08-30T20:08:40Z,2024-09-01T22:37:27Z,2024-08-31T20:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:f51bf7da6069ab469632,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:3685f26c9338932445a9,LCS:2024:summer:playoffs:event-group-03,3,2024-08-30T20:08:40Z,2024-09-01T22:37:27Z,2024-09-01T20:00:00Z,Cloud9,100 Thieves,team:cloud9,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8ad4ef9bb998101f710c,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:77186dc9e4b5f1acc2df,LCS:2024:summer:playoffs:event-group-04,4,2024-09-06T20:13:13Z,2024-09-07T22:46:24Z,2024-09-06T20:00:00Z,FlyQuest,100 Thieves,team:flyquest,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:15cf7b24b17b28bfa0cd,2024,LCS,LCS:2024:summer,LCS:2024:summer:playoffs,period:77186dc9e4b5f1acc2df,LCS:2024:summer:playoffs:event-group-04,4,2024-09-06T20:13:13Z,2024-09-07T22:46:24Z,2024-09-07T20:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Championship Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
